Repetition,Episode,Total Reward,Q Value Before,Q Value After,Priority
3.0,3.0,0.0,1.467738389968870,1.467341423034670,1.0
3.0,4.0,0.0,1.4924771785736100,1.490810513496400,1.0
3.0,5.0,4.0,1.390803337097170,1.386535406112670,1.0
3.0,6.0,0.0,1.3230383396148700,1.319016456604000,1.0
3.0,7.0,1.0,1.193555235862730,1.1910147666931200,1.0
3.0,8.0,0.0,1.2430636882782000,1.242217779159550,1.0
3.0,9.0,1.0,1.2635581493377700,1.261275291442870,1.0
3.0,10.0,3.0,1.5232124328613300,1.5220038890838600,1.0
3.0,11.0,2.0,1.4827882051467900,1.4791498184204100,1.0
3.0,12.0,7.0,1.3503026962280300,1.3500392436981200,1.0
3.0,13.0,2.0,1.4727697372436500,1.4719200134277300,1.0
3.0,14.0,2.0,1.4742990732193000,1.470686435699460,1.0
3.0,15.0,7.0,1.4368669986724900,1.4356765747070300,1.0
3.0,16.0,0.0,1.3964426517486600,1.3951680660247800,1.0
3.0,17.0,1.0,1.2834854125976600,1.2804524898529100,1.0
3.0,18.0,4.0,1.2813148498535200,1.2770988941192600,1.0
3.0,19.0,4.0,1.3147921562194800,1.3103172779083300,1.0
3.0,20.0,5.0,1.3919756412506100,1.3901665210723900,1.0
3.0,21.0,1.0,1.3489460945129400,1.3449714183807400,1.0
3.0,22.0,13.0,1.378198504447940,1.3742433786392200,1.0
3.0,23.0,6.0,1.5422706604003900,1.5400629043579100,1.0
3.0,24.0,1.0,1.4753503799438500,1.4697530269622800,1.0
3.0,25.0,13.0,1.5614644289016700,1.5621737241745000,1.0
3.0,26.0,10.0,1.5418322086334200,1.5380991697311400,1.0
3.0,27.0,13.0,1.5355950593948400,1.5346617698669400,1.0
3.0,28.0,2.0,1.3129701614379900,1.3115414381027200,1.0
3.0,29.0,2.0,1.406174659729000,1.4056107997894300,1.0
3.0,30.0,5.0,1.4414427280426000,1.4399311542511000,1.0
3.0,31.0,0.0,1.433162808418270,1.4312963485717800,1.0
3.0,32.0,15.0,1.8374985456466700,1.8343310356140100,1.0
3.0,33.0,5.0,1.4296188354492200,1.4277998208999600,1.0
3.0,34.0,1.0,1.6408547163009600,1.6407825946807900,1.0
3.0,35.0,0.0,1.5337748527526900,1.5302166938781700,1.0
3.0,36.0,5.0,1.5001552104950000,1.4991850852966300,1.0
3.0,37.0,6.0,1.4753919839859000,1.472233772277830,1.0
3.0,38.0,6.0,1.6029882431030300,1.6037217378616300,1.0
3.0,39.0,4.0,1.6241434812545800,1.6226774454116800,1.0
3.0,40.0,3.0,1.5259627103805500,1.5241748094558700,1.0
3.0,41.0,12.0,1.6149709224700900,1.6123864650726300,1.0
3.0,42.0,6.0,1.304866075515750,1.3026306629180900,1.0
3.0,43.0,0.0,1.3017785549163800,1.2995163202285800,1.0
3.0,44.0,0.0,1.2307559251785300,1.2300089597702000,1.0
3.0,45.0,10.0,1.450218677520750,1.4493165016174300,1.0
3.0,46.0,25.0,1.4573118686676000,1.4554885625839200,1.0
3.0,47.0,8.0,1.5076128244400000,1.5051007270813000,1.0
3.0,48.0,4.0,1.4093449115753200,1.4071348905563400,1.0
3.0,49.0,1.0,1.466557502746580,1.4654275178909300,1.0
3.0,50.0,2.0,1.5324537754058800,1.5301477909088100,1.0
3.0,51.0,0.0,1.4305341243743900,1.4289976358413700,1.0
3.0,52.0,3.0,1.4270347356796300,1.4254229068756100,1.0
3.0,53.0,12.0,1.596832275390630,1.5959149599075300,1.0
3.0,54.0,0.0,1.5630327463150000,1.5596741437912000,1.0
3.0,55.0,13.0,1.630916714668270,1.625596046447750,1.0
3.0,56.0,8.0,1.4847968816757200,1.4829760789871200,1.0
3.0,57.0,6.0,1.533663272857670,1.5336076021194500,1.0
3.0,58.0,9.0,1.3967398405075100,1.3946259021759000,1.0
3.0,59.0,0.0,1.3823225498199500,1.3802402019500700,1.0
3.0,60.0,0.0,1.374115228652950,1.3724274635314900,1.0
3.0,61.0,0.0,1.454576015472410,1.4524081945419300,1.0
3.0,62.0,7.0,1.3978538513183600,1.3958624601364100,1.0
3.0,63.0,15.0,1.344723105430600,1.3418855667114300,1.0
3.0,64.0,0.0,1.2942004203796400,1.2918574810028100,1.0
3.0,65.0,0.0,1.418792963027950,1.4147703647613500,1.0
3.0,66.0,5.0,1.4534153938293500,1.451825499534610,1.0
3.0,67.0,2.0,1.6309924125671400,1.6289756298065200,1.0
3.0,68.0,1.0,1.459333896636960,1.456937551498410,1.0
3.0,69.0,6.0,1.567440152168270,1.565212607383730,1.0
3.0,70.0,4.0,1.5274919271469100,1.5261826515197800,1.0
3.0,71.0,10.0,1.620097279548650,1.6195534467697100,1.0
3.0,72.0,16.0,1.8283512592315700,1.823512315750120,1.0
3.0,73.0,7.0,1.6065073013305700,1.6053005456924400,1.0
3.0,74.0,20.0,1.5524297952652000,1.5501869916915900,1.0
3.0,75.0,9.0,1.6047170162200900,1.6017907857894900,1.0
3.0,76.0,2.0,1.5260695219039900,1.5258841514587400,1.0
3.0,77.0,10.0,1.5995908975601200,1.5982584953308100,1.0
3.0,78.0,8.0,1.7360148429870600,1.7330011129379300,1.0
3.0,79.0,1.0,1.712287425994870,1.709704041481020,1.0
3.0,80.0,1.0,1.7329868078231800,1.7289354801178000,1.0
3.0,81.0,1.0,1.6682872772216800,1.6660833358764600,1.0
3.0,82.0,5.0,1.4959416389465300,1.4954651594162000,1.0
3.0,83.0,0.0,1.5165563821792600,1.5152908563613900,1.0
3.0,84.0,6.0,1.5797147750854500,1.5785821676254300,1.0
3.0,85.0,4.0,1.4893982410430900,1.4877866506576500,1.0
3.0,86.0,16.0,1.6426674127578700,1.6422525644302400,1.0
3.0,87.0,0.0,1.635991096496580,1.634843111038210,1.0
3.0,88.0,18.0,1.6155449151992800,1.6135807037353500,1.0
3.0,89.0,7.0,1.4562840461731000,1.454160213470460,1.0
3.0,90.0,3.0,1.5338225364685100,1.533406138420110,1.0
3.0,91.0,12.0,1.6350317001342800,1.6331305503845200,1.0
3.0,92.0,25.0,1.5581467151641800,1.5557304620742800,1.0
3.0,93.0,1.0,1.4925109148025500,1.4914923906326300,1.0
3.0,94.0,0.0,1.4567077159881600,1.4559540748596200,1.0
3.0,95.0,39.0,1.310874104499820,1.3104972839355500,1.0
3.0,96.0,2.0,1.2768292427063000,1.276307463645940,1.0
3.0,97.0,8.0,1.3230880498886100,1.322580337524410,1.0
3.0,98.0,15.0,1.337562918663030,1.3348854780197100,1.0
3.0,99.0,6.0,1.3911058902740500,1.3913261890411400,1.0
3.0,100.0,6.0,1.418915867805480,1.4054911136627200,1.0
4.0,1.0,0.0,1.2152485847473100,1.2136269807815600,1.0
4.0,2.0,1.0,1.2692663669586200,1.267651915550230,1.0
4.0,3.0,8.0,1.2911874055862400,1.290340781211850,1.0
4.0,4.0,4.0,1.3253535032272300,1.324662208557130,1.0
4.0,5.0,2.0,1.2687702178955100,1.2669222354888900,1.0
4.0,6.0,7.0,1.3600810766220100,1.3582521677017200,1.0
4.0,7.0,1.0,1.2179514169693000,1.2179136276245100,1.0
4.0,8.0,0.0,1.3173673152923600,1.3164786100387600,1.0
4.0,9.0,3.0,1.2366135120391800,1.2362353801727300,1.0
4.0,10.0,2.0,1.2970904111862200,1.2964835166931200,1.0
4.0,11.0,8.0,1.3346748352050800,1.3335307836532600,1.0
4.0,12.0,5.0,1.344089150428770,1.3432966470718400,1.0
4.0,13.0,5.0,1.3743005990982100,1.3721002340316800,1.0
4.0,14.0,2.0,1.2195111513137800,1.218767762184140,1.0
4.0,15.0,11.0,1.2914206981658900,1.2906296253204300,1.0
4.0,16.0,5.0,1.348185420036320,1.3471441268920900,1.0
4.0,17.0,0.0,1.359360933303830,1.3588696718215900,1.0
4.0,18.0,1.0,1.4018468856811500,1.4018123149871800,1.0
4.0,19.0,4.0,1.2787997722625700,1.276776909828190,1.0
4.0,20.0,17.0,1.3487566709518400,1.3482102155685400,1.0
4.0,21.0,2.0,1.3207696676254300,1.3187580108642600,1.0
4.0,22.0,16.0,1.4425439834594700,1.4419804811477700,1.0
4.0,23.0,2.0,1.3129823207855200,1.3125548362731900,1.0
4.0,24.0,5.0,1.500652551651000,1.5000180006027200,1.0
4.0,25.0,14.0,1.3997882604599,1.399816870689390,1.0
4.0,26.0,2.0,1.4057832956314100,1.4046868085861200,1.0
4.0,27.0,1.0,1.6748051643371600,1.6718376874923700,1.0
4.0,28.0,17.0,1.67833411693573,1.6762895584106400,1.0
4.0,29.0,3.0,1.3675055503845200,1.3670542240142800,1.0
4.0,30.0,2.0,1.3853117227554300,1.384298324584960,1.0
4.0,31.0,4.0,1.4658890962600700,1.466320276260380,1.0
4.0,32.0,0.0,1.4223833084106400,1.421446442604070,1.0
4.0,33.0,18.0,1.4815770387649500,1.480027437210080,1.0
4.0,34.0,7.0,1.2633740901947000,1.2626532316207900,1.0
4.0,35.0,0.0,1.3981413841247600,1.3963940143585200,1.0
4.0,36.0,3.0,1.2408398389816300,1.240939974784850,1.0
4.0,37.0,1.0,1.2401033639907800,1.2390694618225100,1.0
4.0,38.0,1.0,1.2397167682647700,1.2388445138931300,1.0
4.0,39.0,5.0,1.230792760849000,1.2302663326263400,1.0
4.0,40.0,4.0,1.297942876815800,1.297505259513860,1.0
4.0,41.0,3.0,1.314216136932370,1.3134419918060300,1.0
4.0,42.0,2.0,1.313214898109440,1.3123260736465500,1.0
4.0,43.0,2.0,1.3172003030777000,1.315752387046810,1.0
4.0,44.0,8.0,1.4086310863494900,1.406655192375180,1.0
4.0,45.0,5.0,1.424310326576230,1.4231288433075000,1.0
4.0,46.0,2.0,1.176487922668460,1.1751755475997900,1.0
4.0,47.0,4.0,1.3916397094726600,1.3914878368377700,1.0
4.0,48.0,0.0,1.3826103210449200,1.3821531534194900,1.0
4.0,49.0,1.0,1.3797132968902600,1.378967046737670,1.0
4.0,50.0,3.0,1.3688113689422600,1.3690930604934700,1.0
4.0,51.0,15.0,1.3199489116668700,1.3192638158798200,1.0
4.0,52.0,2.0,1.3826991319656400,1.3819646835327100,1.0
4.0,53.0,2.0,1.3518751859664900,1.3501942157745400,1.0
4.0,54.0,13.0,1.4862993955612200,1.4846973419189500,1.0
4.0,55.0,0.0,1.4258191585540800,1.4251524209976200,1.0
4.0,56.0,5.0,1.4838595390319800,1.483193278312680,1.0
4.0,57.0,14.0,1.4760602712631200,1.473845362663270,1.0
4.0,58.0,0.0,1.4429117441177400,1.4415072202682500,1.0
4.0,59.0,2.0,1.4158152341842700,1.4148436784744300,1.0
4.0,60.0,4.0,1.3749911785125700,1.3743090629577600,1.0
4.0,61.0,15.0,1.4498906135559100,1.448408603668210,1.0
4.0,62.0,4.0,1.502138614654540,1.5006721019744900,1.0
4.0,63.0,12.0,1.3959367275238000,1.3937814235687300,1.0
4.0,64.0,8.0,1.4058939218521100,1.4052695035934400,1.0
4.0,65.0,21.0,1.4145305156707800,1.4140394926071200,1.0
4.0,66.0,0.0,1.358324646949770,1.3576807975769000,1.0
4.0,67.0,5.0,1.3863415718078600,1.384678840637210,1.0
4.0,68.0,12.0,1.3583917617797900,1.3576918840408300,1.0
4.0,69.0,9.0,1.3138940334320100,1.3137062788009600,1.0
4.0,70.0,3.0,1.2714391946792600,1.2704601287841800,1.0
4.0,71.0,0.0,1.2880500555038500,1.2854775190353400,1.0
4.0,72.0,5.0,1.3065553903579700,1.3052867650985700,1.0
4.0,73.0,1.0,1.286180853843690,1.28363835811615,1.0
4.0,74.0,21.0,1.3053644895553600,1.3047314882278400,1.0
4.0,75.0,4.0,1.3898223638534500,1.3895171880722000,1.0
4.0,76.0,1.0,1.3300986289978000,1.3300026655197100,1.0
4.0,77.0,1.0,1.3284497261047400,1.327755331993100,1.0
4.0,78.0,13.0,1.294419765472410,1.2931894063949600,1.0
4.0,79.0,8.0,1.3747700452804600,1.3723143339157100,1.0
4.0,80.0,1.0,1.3672754764556900,1.3651700019836400,1.0
4.0,81.0,10.0,1.4036071300506600,1.403059482574460,1.0
4.0,82.0,7.0,1.3994063138961800,1.3990404605865500,1.0
4.0,83.0,16.0,1.4260547161102300,1.4245365858078000,1.0
4.0,84.0,1.0,1.2242497205734300,1.2243906259536700,1.0
4.0,85.0,16.0,1.421018123626710,1.4199659824371300,1.0
4.0,86.0,11.0,1.4255112409591700,1.4244399070739700,1.0
4.0,87.0,16.0,1.3543996810913100,1.3537365198135400,1.0
4.0,88.0,4.0,1.2903131246566800,1.28859543800354,1.0
4.0,89.0,14.0,1.3516744375228900,1.350701928138730,1.0
4.0,90.0,3.0,1.3637276887893700,1.3624542951583900,1.0
4.0,91.0,9.0,1.2579827308654800,1.25684654712677,1.0
4.0,92.0,30.0,1.3611489534378100,1.3601332902908300,1.0
4.0,93.0,12.0,1.3571455478668200,1.3562042713165300,1.0
4.0,94.0,4.0,1.3261679410934400,1.3252454996109000,1.0
4.0,95.0,5.0,1.2672985792160000,1.2664066553115800,1.0
4.0,96.0,16.0,1.288297414779660,1.2875455617904700,1.0
4.0,97.0,2.0,1.2697378396987900,1.26921808719635,1.0
4.0,98.0,4.0,1.1806896924972500,1.1795532703399700,1.0
4.0,99.0,2.0,1.2568031549453700,1.2552088499069200,1.0
4.0,100.0,3.0,1.2368401288986200,1.2357953786850000,1.0
5.0,1.0,7.0,1.3188607692718500,1.3175889253616300,1.0
5.0,2.0,4.0,1.3473414182663000,1.3449327945709200,1.0
5.0,3.0,9.0,1.36063551902771,1.3596111536026,1.0
5.0,4.0,24.0,1.2930883169174200,1.2898597717285200,1.0
5.0,5.0,3.0,1.334663987159730,1.3346880674362200,1.0
5.0,6.0,1.0,1.2172672748565700,1.2151979207992600,1.0
5.0,7.0,1.0,1.2978357076644900,1.296628475189210,1.0
5.0,8.0,2.0,1.3003088235855100,1.2987831830978400,1.0
5.0,9.0,3.0,1.2769502401351900,1.2763656377792400,1.0
5.0,10.0,8.0,1.309305191040040,1.3080943822860700,1.0
5.0,11.0,3.0,1.2776153087616000,1.276447057724000,1.0
5.0,12.0,4.0,1.3065770864486700,1.304667592048650,1.0
5.0,13.0,1.0,1.3649171590805100,1.3617503643035900,1.0
5.0,14.0,6.0,1.2666876316070600,1.2658170461654700,1.0
